Symbol,Date,Adj Close
MSFT,8/15/2011,20.893351
AAPL,3/30/2016,103.637657
MSFT,3/21/2013,24.201469
IBM,11/23/2009,96.113083
AAPL,8/29/2011,48.803577
AAPL,1/10/2018,170.322845
IBM,11/9/2017,140.471115
IBM,7/17/2013,155.076263
MSFT,10/9/2013,28.873497
AAPL,12/16/2013,72.157272
MSFT,8/29/2017,70.881897
IBM,8/14/2015,132.460327
AAPL,7/30/2018,187.062546
IBM,7/16/2018,138.810135
MSFT,3/7/2016,47.717339
AAPL,7/18/2011,46.779953
IBM,2/7/2012,150.228683
MSFT,3/26/2018,91.883224
MSFT,1/4/2013,22.832916
MSFT,9/16/2010,20.364599
MSFT,4/21/2009,14.788224
AAPL,8/11/2014,88.414787
IBM,1/13/2015,129.359436
AAPL,2/16/2011,45.444626
IBM,10/21/2009,90.212791
IBM,12/22/2015,118.405312
IBM,11/5/2015,118.97187
IBM,9/25/2013,151.78186
MSFT,4/4/2012,26.087456
IBM,3/15/2018,150.640991
AAPL,10/27/2017,158.767929
MSFT,9/21/2016,54.727215
MSFT,1/5/2017,59.427597
IBM,4/10/2015,135.29277
MSFT,8/12/2014,38.844803
MSFT,4/3/2009,14.616716
MSFT,6/3/2015,42.922131
MSFT,3/14/2014,33.414291
AAPL,1/26/2010,25.772774
AAPL,12/17/2015,102.532654
MSFT,2/9/2015,38.285507
MSFT,5/21/2010,21.464087
AAPL,8/29/2016,102.211693
MSFT,1/20/2012,24.671228
AAPL,3/19/2018,172.008316
MSFT,6/4/2015,42.473209
IBM,8/7/2015,131.924515
IBM,1/20/2011,119.039932
MSFT,6/3/2014,35.961777
MSFT,8/17/2009,18.239841
MSFT,10/4/2012,25.43321
IBM,3/2/2017,163.708633
MSFT,8/9/2010,20.480453
IBM,6/19/2012,155.816071
AAPL,8/24/2015,96.605797
AAPL,5/31/2018,184.068115
IBM,2/28/2018,147.07341
MSFT,8/12/2015,42.821358
AAPL,7/25/2016,92.63884
MSFT,1/7/2016,48.435574
IBM,4/15/2016,131.573654
AAPL,4/28/2017,138.757538
IBM,7/31/2012,153.505463
MSFT,2/6/2015,38.330711
AAPL,3/4/2009,11.409654
IBM,5/16/2014,152.363907
IBM,5/9/2011,130.293518
MSFT,12/6/2010,21.71117
MSFT,9/14/2015,39.691589
IBM,5/4/2011,130.87941
IBM,1/21/2009,67.197212
AAPL,10/24/2011,50.780891
MSFT,5/9/2016,46.81966
MSFT,4/19/2012,25.920279
IBM,10/30/2014,134.657867
IBM,7/26/2010,97.19677
IBM,12/21/2017,141.592651
MSFT,1/4/2016,50.877312
IBM,6/24/2015,140.83342
AAPL,8/30/2013,62.694908
AAPL,6/1/2017,148.573685
IBM,12/2/2014,134.193604
AAPL,1/21/2014,71.066185
AAPL,7/12/2018,188.165741
MSFT,3/2/2009,12.309228
IBM,5/10/2013,162.983459
AAPL,5/28/2013,56.431385
MSFT,4/1/2014,36.711403
AAPL,9/29/2015,102.17057
MSFT,8/9/2013,28.350672
AAPL,6/25/2013,51.470112
IBM,3/20/2017,159.32869
AAPL,11/25/2016,107.516495
MSFT,8/26/2015,39.387253
IBM,3/5/2018,148.130463
AAPL,4/26/2010,33.727112
MSFT,12/17/2010,22.568623
MSFT,10/19/2015,43.915264
IBM,6/4/2018,136.500763
AAPL,1/6/2014,70.400902
MSFT,1/29/2018,91.590157
IBM,8/11/2016,145.806549
AAPL,5/14/2015,120.259758
AAPL,12/1/2017,167.156601
MSFT,1/30/2013,23.780729
MSFT,7/17/2015,42.711411
AAPL,7/22/2015,116.781151
IBM,11/8/2016,139.607773
MSFT,2/15/2017,61.927963
AAPL,6/12/2017,141.047043
MSFT,7/3/2014,37.30957
IBM,3/29/2011,124.942169
AAPL,8/20/2012,83.598923
MSFT,11/3/2009,21.718975
AAPL,8/2/2018,204.280457
IBM,1/13/2009,62.728195
IBM,4/20/2012,155.688675
IBM,7/7/2017,140.04425
IBM,3/9/2018,150.357864
MSFT,8/27/2009,19.478439
AAPL,3/20/2014,68.839302
IBM,11/4/2009,90.526276
AAPL,9/24/2012,86.821457
MSFT,5/27/2011,20.279085
MSFT,12/24/2018,93.384033
IBM,3/4/2016,119.502014
IBM,5/27/2014,150.50679
IBM,7/7/2015,139.171814
AAPL,5/1/2017,141.587769
IBM,6/12/2018,140.155655
MSFT,9/4/2018,110.348
AAPL,9/30/2010,35.510464
AAPL,7/16/2013,54.994522
MSFT,9/1/2016,54.566135
IBM,3/7/2011,122.679314
AAPL,8/11/2017,153.344223
IBM,8/3/2012,155.494934
MSFT,10/5/2016,54.61351
AAPL,2/1/2017,123.828148
MSFT,4/20/2015,39.058613
AAPL,9/20/2011,51.742031
IBM,12/15/2010,110.574173
IBM,6/29/2010,94.683762
MSFT,5/17/2016,47.561447
IBM,5/5/2017,140.602814
IBM,12/3/2014,135.719757
IBM,5/13/2016,130.58223
AAPL,4/4/2017,139.839371
MSFT,11/23/2016,57.615211
MSFT,11/8/2017,82.050278
MSFT,1/12/2011,23.094423
MSFT,8/12/2009,18.459503
MSFT,6/22/2016,48.013435
AAPL,3/21/2014,69.382233
IBM,2/3/2009,68.711395
IBM,12/31/2012,151.335571
AAPL,5/16/2011,41.711502
MSFT,1/22/2013,23.18301
MSFT,12/28/2009,24.699339
MSFT,5/23/2012,24.491785
IBM,9/18/2009,91.138283
IBM,10/10/2011,144.419037
IBM,6/22/2015,141.474472
MSFT,5/26/2016,48.860886
MSFT,6/14/2013,29.824564
AAPL,6/4/2014,84.42762
MSFT,11/10/2009,22.886581
IBM,2/9/2012,150.642075
MSFT,7/28/2017,70.49659
AAPL,11/1/2018,219.655762
IBM,6/10/2013,163.42186
IBM,2/28/2017,163.064819
IBM,12/10/2013,142.650467
MSFT,7/19/2011,22.555975
AAPL,5/16/2013,55.554436
MSFT,6/17/2009,18.577177
MSFT,7/31/2014,38.523479
MSFT,6/9/2010,19.824697
IBM,7/8/2010,96.863701
IBM,11/8/2017,140.256149
MSFT,9/13/2012,26.203913
IBM,5/5/2014,154.883102
AAPL,12/16/2016,111.536713
AAPL,8/27/2010,30.238024
MSFT,9/8/2014,41.736946
AAPL,1/19/2012,53.531635
MSFT,9/1/2011,21.602161
IBM,6/3/2010,96.85614
MSFT,2/22/2016,49.232174
AAPL,5/12/2011,43.3722
MSFT,1/12/2015,42.117683
MSFT,8/19/2016,54.594559
IBM,6/26/2017,142.141159
IBM,4/9/2012,159.853851
MSFT,7/28/2015,41.538727
MSFT,9/14/2016,53.305973
AAPL,10/11/2013,63.414211
MSFT,6/30/2009,18.647781
MSFT,6/30/2011,21.294674
MSFT,4/11/2017,62.839657
IBM,12/29/2016,149.891418
IBM,9/24/2015,122.816017
IBM,7/9/2014,153.471664
MSFT,10/29/2018,102.583832
AAPL,10/6/2011,47.226719
MSFT,12/27/2011,21.623653
IBM,5/1/2014,156.72139
IBM,3/24/2014,152.445633
AAPL,11/24/2010,39.396286
AAPL,10/20/2017,152.146515
MSFT,1/15/2015,41.105419
AAPL,10/30/2015,111.95108
IBM,6/8/2015,139.458588
AAPL,8/15/2011,47.98262
AAPL,7/24/2018,190.106216
IBM,5/3/2013,162.254822
AAPL,6/27/2013,50.338772
MSFT,4/4/2011,20.789837
IBM,1/3/2011,112.682991
MSFT,9/28/2009,20.377813
AAPL,8/27/2015,105.786743
AAPL,2/7/2018,155.908569
MSFT,6/2/2009,16.788494
MSFT,3/7/2011,20.928165
AAPL,6/25/2009,17.503061
AAPL,9/2/2010,31.558311
MSFT,6/17/2010,21.088232
IBM,7/7/2009,74.43087
AAPL,5/30/2018,184.688675
AAPL,12/24/2012,65.675797
AAPL,11/28/2012,73.601059
MSFT,6/2/2010,21.160208
MSFT,12/8/2017,82.072273
MSFT,7/11/2014,37.568409
MSFT,11/1/2010,21.667025
AAPL,2/23/2012,64.624649
AAPL,8/19/2011,44.556091
MSFT,4/6/2010,23.342039
MSFT,7/1/2009,18.8596
MSFT,8/14/2017,71.027443
AAPL,1/23/2012,53.489075
IBM,3/10/2014,150.939377
IBM,8/2/2010,98.975533
AAPL,5/5/2015,116.834015
IBM,8/13/2013,150.94075
AAPL,10/2/2013,62.996002
IBM,11/30/2010,108.083397
IBM,11/9/2016,139.283844
AAPL,1/14/2009,10.678793
AAPL,6/23/2014,83.24791
IBM,6/21/2010,98.892265
MSFT,2/23/2009,13.416199
AAPL,9/7/2011,48.047688
IBM,7/27/2009,87.387001
MSFT,4/8/2009,14.959727
IBM,11/15/2013,147.539185
IBM,4/13/2015,134.894028
IBM,11/25/2009,95.42334
MSFT,8/25/2016,55.115677
IBM,10/7/2016,138.798416
IBM,5/22/2017,139.769531
MSFT,2/2/2011,22.600985
MSFT,4/23/2013,26.345251
AAPL,1/23/2015,104.515251
MSFT,5/24/2016,48.578407
AAPL,10/20/2009,24.874214
AAPL,10/16/2015,104.025505
AAPL,9/2/2014,95.147903
IBM,12/23/2014,133.838867
AAPL,1/7/2016,90.743942
MSFT,2/8/2018,82.901184
MSFT,9/27/2017,71.658157
AAPL,7/21/2015,121.938454
MSFT,3/8/2012,26.756149
IBM,8/20/2012,157.716324
MSFT,12/5/2012,22.773144
IBM,10/21/2016,133.413025
MSFT,9/23/2013,28.585369
IBM,4/12/2016,129.761154
IBM,9/16/2015,126.217896
IBM,6/7/2016,135.541428
IBM,6/16/2014,148.527542
MSFT,4/12/2018,91.687271
AAPL,8/2/2011,48.670925
AAPL,11/7/2018,207.527328
IBM,1/8/2009,64.080658
AAPL,3/21/2016,100.184975
MSFT,3/10/2016,48.671127
AAPL,6/18/2013,55.195232
AAPL,9/16/2011,50.121384
IBM,3/24/2016,128.30426
AAPL,8/26/2015,102.760788
AAPL,8/10/2009,20.614218
MSFT,2/22/2017,61.76482
MSFT,4/7/2016,50.924679
IBM,2/22/2011,124.228775
IBM,7/14/2017,141.234634
IBM,11/16/2018,118.759178
AAPL,2/3/2016,90.649841
MSFT,7/22/2016,53.267693
IBM,10/9/2017,136.388184
MSFT,2/23/2010,22.553883
IBM,12/19/2013,145.147186
MSFT,4/16/2018,92.265335
MSFT,1/20/2011,22.932631
IBM,11/21/2012,150.340088
AAPL,1/13/2012,52.537975
MSFT,7/21/2010,20.088602
AAPL,12/12/2014,101.508751
MSFT,12/22/2016,60.619972
MSFT,6/12/2015,42.115906
MSFT,12/21/2015,50.905174
IBM,4/28/2016,127.54113
MSFT,10/6/2014,41.395657
AAPL,7/28/2010,32.658363
IBM,1/5/2016,116.619774
MSFT,6/11/2013,30.206047
MSFT,1/29/2009,13.619052
AAPL,3/7/2014,69.065849
AAPL,6/15/2011,40.891788
AAPL,11/20/2012,70.819572
AAPL,1/6/2009,11.641174
IBM,8/9/2017,131.187683
AAPL,1/20/2011,41.6339
AAPL,2/1/2013,57.273327
AAPL,7/26/2012,71.944519
AAPL,5/29/2009,16.996212
AAPL,9/11/2012,83.025803
MSFT,8/21/2017,70.008606
AAPL,12/26/2018,155.898438
AAPL,7/9/2018,187.722488
IBM,10/10/2018,137.637863
MSFT,4/28/2014,36.223927
AAPL,5/16/2018,185.358475
MSFT,7/23/2013,27.587717
MSFT,8/11/2010,19.88068
AAPL,9/7/2012,85.520653
IBM,1/26/2012,148.387192
AAPL,3/31/2015,115.561661
MSFT,10/16/2013,30.244265
MSFT,3/12/2009,13.260291
AAPL,3/5/2009,11.118059
MSFT,6/27/2014,37.711227
IBM,1/10/2011,112.805244
AAPL,3/21/2017,135.077301
IBM,12/17/2018,113.415657
AAPL,4/4/2016,105.11335
IBM,4/19/2010,99.577766
MSFT,2/23/2012,26.221193
AAPL,9/22/2017,147.901031
MSFT,12/14/2009,23.859394
IBM,12/30/2010,112.064079
IBM,4/9/2015,134.860779
MSFT,11/2/2011,21.437317
IBM,11/3/2009,90.42926
AAPL,6/27/2018,181.398743
MSFT,12/14/2012,22.892689
IBM,7/7/2016,134.896088
AAPL,5/20/2011,41.951782
MSFT,4/23/2015,39.450024
AAPL,12/18/2009,24.457479
AAPL,3/25/2011,43.994179
AAPL,6/11/2009,17.514322
IBM,6/5/2014,151.484238
IBM,7/18/2018,137.913101
AAPL,9/19/2016,108.680077
AAPL,2/25/2011,43.571178
MSFT,8/2/2012,24.559099
AAPL,1/20/2009,9.786496
IBM,5/16/2012,156.442688
MSFT,12/12/2018,108.215561
AAPL,5/23/2016,91.772781
IBM,3/26/2014,155.984467
MSFT,6/21/2013,28.844851
IBM,12/4/2015,120.551414
MSFT,4/18/2013,24.786921
IBM,11/30/2017,143.901108
AAPL,3/12/2015,115.580231
IBM,6/11/2014,148.446106
AAPL,10/19/2009,23.760412
MSFT,2/24/2011,21.782545
MSFT,2/18/2014,33.166122
MSFT,1/27/2016,47.553585
AAPL,8/14/2018,207.329651
MSFT,7/17/2009,19.055731
MSFT,6/17/2013,30.344757
IBM,3/28/2013,169.228638
AAPL,3/27/2017,136.081879
AAPL,5/18/2012,66.375458
IBM,3/10/2016,121.574684
AAPL,1/19/2010,26.911612
AAPL,4/17/2013,51.153259
MSFT,5/12/2014,35.426235
AAPL,9/12/2016,100.891243
MSFT,12/1/2009,23.780155
MSFT,5/23/2017,66.288422
AAPL,10/25/2018,217.263672
MSFT,4/29/2009,15.786056
MSFT,10/7/2011,21.635124
IBM,4/28/2014,156.405518
AAPL,5/13/2013,58.131584
IBM,7/29/2016,141.985657
IBM,1/9/2015,131.256805
IBM,10/18/2010,108.647301
MSFT,4/14/2015,37.911709
MSFT,12/4/2009,23.75639
AAPL,8/25/2009,21.199902
AAPL,5/13/2011,42.61256
MSFT,2/2/2018,89.503235
IBM,4/24/2014,154.040909
MSFT,7/27/2011,22.383976
MSFT,8/17/2011,20.810936
MSFT,6/21/2016,48.201756
MSFT,2/28/2013,23.93457
MSFT,2/20/2013,23.994841
MSFT,9/24/2018,113.271919
AAPL,10/29/2014,98.869072
AAPL,2/6/2013,57.744255
IBM,11/9/2009,94.463707
MSFT,9/27/2013,29.048109
AAPL,2/19/2013,58.416065
IBM,5/21/2013,166.315308
IBM,3/25/2011,124.40522
MSFT,3/4/2009,12.566483
IBM,7/12/2012,143.409103
MSFT,9/21/2018,112.866913
MSFT,12/18/2017,84.23719
IBM,10/8/2010,105.61982
AAPL,2/6/2009,12.479661
MSFT,11/5/2018,106.199211
IBM,7/24/2009,87.394417
IBM,3/1/2010,96.821602
IBM,5/20/2011,131.110291
IBM,7/20/2016,142.639832
IBM,3/11/2014,151.239029
AAPL,11/19/2010,38.386353
AAPL,6/16/2016,92.838699
MSFT,12/19/2018,102.868271
MSFT,9/17/2009,19.959684
MSFT,2/25/2015,40.041679
MSFT,2/20/2014,33.458607
IBM,11/9/2018,120.68364
AAPL,7/31/2013,57.849068
IBM,11/13/2018,118.046051
MSFT,6/12/2017,67.350113
MSFT,3/11/2015,38.212086
AAPL,10/12/2016,112.277863
IBM,10/27/2015,117.245453
MSFT,10/13/2017,75.190117
AAPL,9/28/2018,223.135147
AAPL,1/15/2013,61.351456
AAPL,5/7/2014,77.124229
MSFT,8/1/2013,27.457666
MSFT,5/1/2015,44.292522
AAPL,4/24/2009,15.505715
AAPL,7/29/2010,32.301701
IBM,12/17/2013,141.555145
IBM,4/29/2015,144.879395
IBM,9/27/2011,137.52388
AAPL,4/14/2009,14.806139
AAPL,6/15/2012,71.850639
IBM,10/26/2018,120.371643
AAPL,11/27/2013,70.663666
MSFT,3/26/2012,27.24095
MSFT,8/15/2018,106.347382
MSFT,1/9/2014,31.256598
MSFT,3/19/2009,13.36163
MSFT,12/16/2015,52.112106
AAPL,4/23/2009,15.693433
IBM,10/17/2011,144.395813
AAPL,4/20/2016,101.33902
AAPL,12/2/2015,109.40078
MSFT,7/19/2018,102.731789
IBM,7/8/2013,155.418945
MSFT,10/8/2018,109.498489
MSFT,8/9/2017,69.946449
MSFT,2/14/2013,23.942968
IBM,12/21/2009,96.450424
IBM,8/8/2017,131.502304
IBM,5/30/2014,150.164703
MSFT,12/1/2017,82.169785
AAPL,4/9/2010,30.259291
AAPL,12/12/2012,68.053276
MSFT,5/11/2016,47.736046
AAPL,2/25/2016,91.529579
AAPL,6/12/2015,118.599716
IBM,10/26/2011,140.820587
IBM,11/16/2016,143.314529
AAPL,3/14/2017,134.256256
IBM,10/7/2013,145.805771
MSFT,1/30/2012,24.588192
IBM,11/17/2016,143.773407
AAPL,12/14/2018,164.14122
AAPL,6/7/2016,94.247215
IBM,7/8/2009,74.794884
MSFT,5/23/2014,35.810043
AAPL,8/28/2018,217.164825
AAPL,2/8/2017,126.992355
IBM,9/22/2015,122.833015
MSFT,8/31/2016,54.442966
MSFT,8/15/2013,27.75592
IBM,12/28/2016,149.522537
IBM,8/30/2012,152.107773
MSFT,7/1/2011,21.311052
IBM,4/20/2015,138.03421
AAPL,11/7/2012,70.452194
IBM,5/20/2010,93.707314
AAPL,11/11/2015,109.240829
AAPL,12/22/2009,25.074453
IBM,10/16/2013,149.586945
AAPL,4/25/2017,139.60759
AAPL,5/13/2015,117.517899
IBM,10/14/2013,149.779236
IBM,2/20/2009,65.619118
AAPL,9/10/2010,32.96497
AAPL,6/21/2012,72.293678
MSFT,7/19/2016,49.990841
AAPL,5/16/2016,89.345955
IBM,3/3/2016,119.502014
AAPL,5/14/2010,31.764812
AAPL,11/22/2011,47.119102
IBM,3/26/2009,73.002083
AAPL,10/21/2016,111.569786
IBM,1/21/2014,151.75943
MSFT,2/18/2015,39.622963
AAPL,6/3/2015,121.350891
IBM,7/6/2009,75.515503
IBM,3/28/2012,161.686905
IBM,3/17/2010,96.211594
IBM,3/9/2016,121.765465
IBM,5/2/2013,160.572845
AAPL,7/3/2017,139.184799
IBM,2/5/2013,160.215851
MSFT,8/27/2013,29.039387
IBM,3/10/2010,94.600052
AAPL,2/8/2013,60.319698
AAPL,11/29/2016,107.199104
MSFT,7/6/2017,66.182251
AAPL,7/27/2010,33.04882
AAPL,10/30/2014,98.537498
MSFT,2/13/2012,25.393681
MSFT,10/30/2014,41.35973
IBM,5/14/2012,156.215576
IBM,11/27/2009,94.2388
IBM,4/4/2013,167.649857
AAPL,6/11/2018,188.362747
IBM,1/5/2010,98.099792
IBM,4/17/2014,153.87085
AAPL,9/20/2013,60.14579
IBM,6/13/2013,162.425446
MSFT,8/5/2009,18.679163
IBM,6/2/2014,151.248016
AAPL,10/13/2010,37.56163
MSFT,12/17/2009,23.455263
MSFT,6/29/2012,25.736992
AAPL,6/15/2018,186.008575
MSFT,12/6/2016,57.185951
IBM,2/16/2012,150.556244
MSFT,4/15/2016,52.037437
IBM,10/29/2010,109.233032
MSFT,2/23/2015,40.187321
MSFT,7/7/2016,48.380665
IBM,7/7/2011,135.979889
IBM,9/10/2013,149.482803
AAPL,7/17/2009,18.991062
AAPL,6/28/2010,33.576939
AAPL,5/26/2009,16.366726
AAPL,10/29/2018,209.790924
MSFT,12/7/2011,21.25828
IBM,1/29/2015,128.262238
AAPL,3/16/2016,100.24173
IBM,7/19/2018,142.417328
AAPL,2/5/2009,12.07168
MSFT,4/25/2017,65.181267
MSFT,12/15/2011,21.225063
AAPL,7/21/2016,94.627907
AAPL,8/24/2018,213.66568
MSFT,10/12/2018,108.234093
IBM,2/3/2016,107.065277
MSFT,11/4/2009,22.137106
IBM,3/25/2014,157.944153
IBM,3/17/2017,159.28334
IBM,7/18/2011,135.055206
MSFT,6/14/2016,46.92115
MSFT,11/17/2009,23.772221
IBM,1/21/2015,125.465668
AAPL,7/13/2012,75.710182
MSFT,3/14/2013,24.227297
AAPL,3/6/2013,54.056362
AAPL,10/18/2011,52.842079
MSFT,3/16/2011,20.171436
AAPL,7/9/2009,17.065042
IBM,4/2/2013,170.069656
MSFT,3/4/2013,24.235907
MSFT,8/27/2010,19.239035
MSFT,3/8/2016,48.297096
IBM,11/25/2015,118.465416
IBM,11/20/2015,118.894615
AAPL,5/2/2017,142.486099
MSFT,3/17/2011,20.163296
AAPL,9/14/2015,108.025749
AAPL,6/27/2012,71.896965
AAPL,9/8/2016,100.967781
AAPL,6/25/2010,33.376705
MSFT,3/8/2018,92.520081
IBM,8/6/2010,98.994339
IBM,11/10/2016,144.151276
AAPL,10/31/2013,67.260437
MSFT,7/24/2015,42.088425
AAPL,12/30/2013,71.771584
AAPL,9/12/2014,93.637337
IBM,3/21/2016,128.893967
MSFT,4/6/2011,21.278055
IBM,8/18/2015,132.681458
MSFT,11/15/2011,22.204939
AAPL,6/6/2017,149.805511
AAPL,12/11/2009,24.36237
MSFT,10/4/2017,72.473213
MSFT,8/29/2012,25.958303
MSFT,3/1/2018,90.972031
IBM,9/15/2011,131.627045
IBM,6/28/2016,128.796616
AAPL,11/21/2012,70.919334
MSFT,10/5/2010,19.576706
IBM,12/7/2011,150.772507
MSFT,8/18/2011,20.332895
AAPL,12/22/2015,100.886185
AAPL,9/18/2013,59.794479
MSFT,3/21/2011,20.610836
MSFT,8/20/2012,26.034531
IBM,5/6/2011,130.131714
MSFT,12/21/2018,97.451546
MSFT,1/11/2018,85.89502
MSFT,3/16/2018,92.686646
MSFT,8/8/2012,25.518236
IBM,2/28/2014,149.951401
IBM,1/25/2016,104.798965
MSFT,8/24/2016,54.90723
AAPL,9/17/2012,87.95137
IBM,3/31/2014,155.879242
MSFT,7/16/2013,31.445835
MSFT,12/29/2015,52.502045
IBM,5/26/2015,143.498795
IBM,3/1/2011,122.709976
MSFT,11/10/2015,49.347046
IBM,4/27/2011,130.687607
IBM,4/11/2013,168.927155
MSFT,8/22/2011,19.7642
AAPL,11/20/2009,25.019388
IBM,10/30/2018,111.31411
IBM,5/24/2016,131.103821
AAPL,8/18/2016,104.374222
IBM,3/19/2018,148.507996
IBM,2/16/2016,106.441795
IBM,8/31/2016,141.660522
MSFT,5/16/2018,95.597633
AAPL,12/10/2018,168.22789
MSFT,3/11/2016,49.624916
IBM,5/17/2018,137.894028
AAPL,9/3/2013,62.869881
MSFT,12/30/2011,21.557222
MSFT,11/6/2009,22.500011
IBM,9/15/2017,134.01001
MSFT,8/16/2017,71.464088
IBM,7/6/2011,136.927597
MSFT,10/28/2014,41.754906
IBM,10/24/2012,150.023224
MSFT,12/23/2013,32.215492
MSFT,1/21/2015,41.503086
AAPL,8/31/2011,48.160328
IBM,11/6/2012,153.445038
AAPL,5/20/2016,90.621223
MSFT,6/27/2013,30.015299
IBM,1/19/2010,100.56633
AAPL,7/1/2016,91.258865
AAPL,3/8/2010,27.417202
IBM,2/18/2016,114.862442
MSFT,4/25/2014,35.373058
MSFT,4/27/2017,65.517151
AAPL,4/9/2013,54.223984
MSFT,5/8/2018,93.872169
MSFT,12/11/2015,50.190289
IBM,11/26/2013,142.803497
MSFT,9/19/2017,73.200966
IBM,9/21/2018,145.991272
IBM,4/4/2016,131.877167
MSFT,10/4/2018,111.414833
MSFT,1/25/2017,60.74398
AAPL,11/1/2016,106.680237
IBM,12/14/2017,143.929153
IBM,7/14/2016,141.68512
MSFT,8/3/2015,42.88549
MSFT,8/21/2014,40.614262
IBM,11/23/2018,114.480453
IBM,9/22/2011,130.489395
IBM,10/14/2014,150.593994
IBM,4/6/2018,142.109009
MSFT,10/1/2015,41.139439
MSFT,7/7/2015,40.585918
AAPL,7/18/2018,187.545181
AAPL,10/6/2014,91.758347
IBM,12/1/2011,147.19841
AAPL,2/15/2011,45.040413
IBM,8/15/2011,133.871216
AAPL,9/19/2012,88.242981
AAPL,8/23/2016,104.154129
MSFT,5/5/2009,15.427465
MSFT,4/11/2018,90.00206
MSFT,7/1/2016,48.173504
AAPL,10/26/2012,75.91333
IBM,3/21/2014,151.166122
MSFT,10/13/2015,43.242062
AAPL,9/10/2015,105.458847
AAPL,3/28/2016,99.503891
AAPL,12/2/2009,24.557602
IBM,9/21/2010,100.393967
MSFT,9/8/2010,19.239035
AAPL,8/16/2016,104.661263
AAPL,6/6/2012,71.516495
AAPL,5/31/2017,148.166336
IBM,6/30/2014,147.647858
IBM,7/24/2015,134.743622
AAPL,3/30/2010,29.515915
AAPL,3/16/2009,11.941527
MSFT,11/28/2017,82.774406
AAPL,3/7/2017,134.768204
IBM,8/11/2015,132.25621
AAPL,10/6/2017,151.221481
IBM,2/16/2011,125.341042
AAPL,6/10/2010,31.350578
IBM,6/13/2011,125.724365
IBM,12/1/2014,133.261368
MSFT,4/25/2016,48.72723
AAPL,9/8/2010,32.90366
MSFT,10/3/2013,29.563251
AAPL,9/16/2014,92.900459
IBM,6/3/2016,135.152466
AAPL,5/23/2018,185.535767
IBM,12/2/2013,142.940399
AAPL,3/18/2016,100.194412
MSFT,9/28/2012,25.204538
IBM,11/24/2017,141.910385
MSFT,11/23/2015,50.310982
MSFT,7/21/2017,71.220474
AAPL,6/15/2015,118.366562
IBM,10/19/2012,152.099915
IBM,6/26/2015,139.55983
AAPL,3/10/2016,95.701187
AAPL,2/7/2012,58.67268
AAPL,9/18/2012,88.219093
IBM,5/11/2017,137.947342
MSFT,10/21/2013,30.549845
MSFT,9/12/2016,54.054493
MSFT,9/22/2014,42.266853
MSFT,6/9/2015,41.822739
MSFT,8/21/2015,39.719246
IBM,9/4/2015,122.212151
AAPL,7/26/2013,56.373871
MSFT,4/12/2016,51.102345
MSFT,11/22/2017,81.048325
IBM,8/3/2010,98.680328
MSFT,3/26/2010,23.612713
MSFT,3/21/2012,26.672558
AAPL,4/11/2012,78.36705
MSFT,2/17/2011,22.140572
MSFT,8/20/2018,105.567017
AAPL,8/24/2016,103.369514
AAPL,2/8/2011,44.452217
IBM,10/2/2012,165.063324
IBM,2/2/2018,148.630203
AAPL,11/29/2017,165.62233
AAPL,10/21/2015,106.573662
AAPL,10/25/2011,49.779724
AAPL,12/31/2010,40.36742
MSFT,4/15/2015,38.466953
MSFT,4/24/2014,35.328739
AAPL,9/26/2016,108.010277
MSFT,6/15/2011,19.443676
AAPL,4/29/2014,77.124229
AAPL,6/12/2009,17.141388
MSFT,12/18/2014,42.949196
AAPL,8/10/2017,151.240952
AAPL,5/6/2011,43.383465
MSFT,4/22/2016,48.418652
IBM,2/1/2012,149.661438
IBM,2/27/2012,154.074066
AAPL,2/4/2010,24.034487
AAPL,12/15/2017,170.010132
IBM,10/24/2014,132.797958
IBM,6/27/2012,151.17128
IBM,2/3/2010,94.208817
IBM,5/19/2009,78.38308
MSFT,10/9/2014,41.180096
AAPL,9/1/2010,31.328051
IBM,3/24/2017,157.632935
IBM,2/17/2010,95.134705
AAPL,11/19/2015,111.752861
AAPL,9/28/2012,83.844002
IBM,11/18/2010,110.299118
IBM,8/20/2009,88.7798
AAPL,8/2/2016,99.434013
AAPL,3/2/2015,119.889519
IBM,9/21/2017,134.417191
AAPL,6/18/2012,73.308609
IBM,9/12/2016,141.134476
MSFT,3/11/2010,23.230581
MSFT,8/26/2014,40.425652
MSFT,4/28/2016,46.660694
IBM,7/14/2011,134.246216
IBM,11/11/2014,134.713303
AAPL,10/2/2017,149.770599
AAPL,2/17/2017,131.097626
IBM,4/14/2011,126.545372
AAPL,7/20/2011,48.419365
IBM,1/22/2018,151.966766
MSFT,9/1/2015,38.566498
IBM,10/20/2015,119.609749
AAPL,9/18/2014,93.75708
MSFT,12/14/2017,82.589127
AAPL,12/28/2015,100.500443
IBM,5/13/2014,156.542404
AAPL,6/13/2017,142.181839
AAPL,7/16/2010,31.274246
MSFT,11/12/2010,21.120327
AAPL,12/16/2009,24.407421
AAPL,8/5/2016,102.843239
MSFT,6/15/2018,98.530022
MSFT,3/5/2018,91.746063
AAPL,10/3/2016,107.66581
IBM,9/12/2018,141.380508
IBM,7/17/2014,156.786804
AAPL,6/28/2012,71.214882
IBM,1/28/2011,121.645355
AAPL,1/13/2009,10.976647
AAPL,1/22/2013,63.731434
AAPL,6/14/2010,31.822384
AAPL,2/15/2012,62.281906
AAPL,5/5/2014,78.247887
